Lead	City	Current Category	Make	Model	Variant	Make Year	Fuel Type	Transmission Type	Mileage	Ownership	Procurement Price
23910584	Hyderabad	budget	Volkswagen	Polo	Comfortline 1.0L (P)	2018	petrol	manual	97154	1	384000
24120566	Visakhapatnam	assured	Kia	Sonet	HTX 1.0 iMT	2022	petrol	manual	9378	1	810000
23847967	Bangalore	assured	Hyundai	Venue	SX (O) 1.5 CRDi Executive	2021	diesel	manual	40501	1	865000
24148362	Hyderabad	auction	Renault	Duster	RXZ 1.5 Petrol MT	2020	petrol	manual	39136	1	488000
24108579	Mumbai	auction	Hyundai	i20	Magna 1.2	2013	petrol	manual	84616	3	185000
24131371	Delhi	assured	Skoda	Kushaq	Ambition 1.0L TSI AT	2023	petrol	automatic	71655	1	700000
24093644	Pune	budget	Tata	Zest	XE Petrol	2016	petrol	manual	52286	2	230000
22687543	Pune	budget	Mahindra	XUV500	W10 AWD	2015	diesel	manual	86938	1	578000
22703048	Bangalore	assured	Hyundai	Elite i20	Asta 1.2	2015	petrol	manual	73090	2	430000
21240752	Pune	assured	Tata	Altroz	XZ 1.5	2022	diesel	manual	35678	1	716000
24801840	Pune	assured	Hyundai	Xcent	SX 1.2 (O)	2015	petrol	manual	76134	1	285000
24945304	Kolkata	auction	Renault	Kwid	CLIMBER 1.0	2017	petrol	manual	65341	1	123000
24698780	Lucknow	auction	Maruti Suzuki	Dzire	ZDi	2019	diesel	manual	83279	1	477000
24875988	Mumbai	auction	Ford	EcoSport	Titanium 1.5 Ti-VCT AT	2014	petrol	automatic	36178	1	220000
24984885	Hyderabad	budget	Hyundai	Elite i20	Sportz 1.4 CRDI	2016	diesel	manual	134717	1	365000
24993948	Pune	auction	Chevrolet	Sail	1.3 LS	2013	diesel	manual	189392	1	81000
24891953	Bangalore	budget	Maruti Suzuki	Alto K10	VXi	2011	petrol	manual	24268	2	160000
24779569	Coimbatore	auction	Kia	Seltos	HTK Plus 1.5 iMT	2022	petrol	manual	152851	1	611000
24795443	Lucknow	auction	Mahindra	Scorpio	S2	2017	diesel	manual	223276	1	640000
24928130	Delhi	auction	Honda	Amaze	1.5 V CVT Diesel	2018	diesel	automatic	41268	1	375000
24949955	Hyderabad	budget	Hyundai	Grand i10	Sportz 1.2 Kappa VTVT	2015	petrol	manual	49320	2	251000
24676789	Pune	assured	Nissan	Micra	XV CVT	2017	petrol	automatic	43436	1	315000
22106689	Delhi	assured	Hyundai	Venue	SX 1.0 Turbo iMT	2020	petrol	manual	24179	1	640000
22262139	Kolkata	budget	Renault	Duster	110 PS RXZ 4X2 MT Diesel	2018	diesel	manual	67649	2	400000
23567912	Pune	assured	Ford	EcoSport	Titanium + 1.5L TDCi	2018	diesel	manual	47347	1	635000
23367572	Bangalore	auction	Hyundai	i20	Sportz 1.2	2012	petrol	manual	102697	2	220000
24189139	Coimbatore	budget	Maruti Suzuki	Alto K10	VXi (O)	2018	petrol	manual	55586	2	260000
24089521	Ahmedabad	assured	Maruti Suzuki	Ciaz	Zeta 1.5	2022	petrol	manual	48402	1	590000
24042198	Delhi	auction	Tata	Zest	XT Petrol	2014	petrol	manual	95584	2	105000
24111465	Kolkata	assured	Datsun	Redi-GO	S	2017	petrol	manual	34710	1	130000
24910103	Ahmedabad	auction	Hyundai	Elite i20	Sportz 1.4	2016	diesel	manual	223790	1	309000
24707119	Bangalore	assured	Renault	Kwid	1.0 RXT AMT Opt	2018	petrol	automatic	20583	1	300000
25006730	Ahmedabad	auction	Maruti Suzuki	Baleno	Zeta MT	2022	petrol	manual	20306	1	502000
24755239	Coimbatore	budget	Renault	Kwid	RXL	2016	petrol	manual	97339	1	181000
24815560	Bangalore	budget	Maruti Suzuki	Wagon R	LXi	2012	petrol	manual	50680	2	185000
24644760	Ahmedabad	budget	Renault	Kwid	RXT	2016	petrol	manual	52298	1	145000
24732955	Chandigarh	budget	Hyundai	Verna	Fluidic 1.6 VTVT SX	2012	petrol	manual	58946	1	250000
24690029	Chennai	auction	Nissan	Terrano	XL (D)	2013	diesel	manual	141666	1	230000
24678448	Hyderabad	budget	Maruti Suzuki	Ertiga	ZXi Plus AT	2022	petrol	automatic	101278	1	870000
24747331	Kolkata	assured	Hyundai	Grand i10 Nios	Magna 1.2 Kappa VTVT	2022	petrol	manual	4431	1	435000
24951337	Pune	assured	Honda	City	VX Petrol	2022	petrol	manual	31924	1	875000
24973235	Pune	auction	Maruti Suzuki	Swift Dzire	ZXi 1.2 BS-IV	2010	petrol	manual	116654	2	130000
23126492	Mumbai	budget	Volkswagen	Vento	TSI	2014	petrol	automatic	82907	3	235000
23114726	Delhi	auction	Hyundai	New Santro 1.1	Era Executive Petrol+cng(outside fitted)	2019	petrol+cng	manual	103742	1	253000
2057217	Delhi	auction	Maruti Suzuki	Dzire	LXi	2020	petrol	manual	14440	1	472300
25158337	Chandigarh	auction	Hyundai	Verna	Fluidic 1.6 CRDi EX	2013	diesel	manual	115494	3	215000
22093843	Jaipur	assured	Hyundai	Grand i10	Sportz 1.2 Kappa VTVT	2016	petrol	manual	27077	1	325000
22199496	Coimbatore	luxury	Jeep	Compass	Sport 2.0 Diesel	2021	diesel	manual	65151	1	1150000
22214877	Kolkata	assured	Maruti Suzuki	Swift	ZXI Plus AMT	2023	petrol	automatic	4482	1	695000
20009003	Delhi	budget	Honda	Jazz	V Petrol	2016	petrol	manual	46761	1	308000
21810130	Ahmedabad	assured	Hyundai	Creta	1.4 S	2019	diesel	manual	65598	1	785000
21577112	Delhi	auction	Mahindra	Thar	LX Hard Top Diesel MT 4WD	2021	diesel	manual	86565	1	895000
21316812	Hyderabad	budget	Honda	City	1.5 V AT	2013	petrol	automatic	123920	1	300000
21216360	Ahmedabad	budget	Hyundai	Grand i10	Magna 1.2 Kappa VTVT	2015	petrol	manual	88641	2	248500
24873908	Bangalore	assured	Maruti Suzuki	Ignis	Zeta 1.2 MT	2017	petrol	manual	22863	1	371000
24988825	Ahmedabad	budget	Renault	Kwid	1.0 RXT AMT	2016	petrol	automatic	35527	2	153000
24729524	Kolkata	budget	Toyota	Etios Liva	G	2014	petrol	manual	114228	2	140000
24626216	Mumbai	budget	Volkswagen	Polo	Highline1.2L (P)	2016	petrol	manual	36580	2	290000
24623347	Bangalore	budget	Maruti Suzuki	Baleno	Delta 1.2 AT	2018	petrol	automatic	77689	2	405000
24526341	Delhi	budget	Honda	Jazz	S MT	2016	petrol	manual	72721	1	200000
24344395	Pune	assured	Maruti Suzuki	Alto K10	VXI AMT (O)	2018	petrol	automatic	6934	1	300000
24473410	Delhi	budget	Maruti Suzuki	Dzire	VXi AMT	2017	petrol	automatic	56755	1	372000
24522177	Bangalore	budget	Honda	City	V	2015	petrol	manual	144900	2	361000
24259300	Mumbai	assured	Kia	Seltos	HTX 1.5	2021	petrol	manual	42459	1	932000
24261440	Bangalore	assured	Hyundai	Santro	Asta	2019	petrol	manual	64812	2	365000
24338177	Pune	budget	Hyundai	Xcent	S 1.2 (O)	2014	petrol	manual	135045	1	265000
24532742	Lucknow	auction	Maruti Suzuki	Alto 800	VXi	2016	petrol	manual	53435	1	170000
24592702	Delhi	budget	Tata	Harrier	XZA Plus	2022	diesel	automatic	83378	1	1035000
11064073	Delhi	auction	Hyundai	Alcazar	Signature (O) 7 Seater 1.5 Diesel AT	2022	diesel	automatic	41745	2	1552000
21839885	Chandigarh	assured	Volkswagen	Virtus	Comfortline 1.0 TSI MT	2023	petrol	manual	42711	1	750000
25153834	Bangalore	assured	Renault	Triber	RXZ EASY-R AMT	2020	petrol	automatic	15169	1	490000
25157509	Hyderabad	budget	Honda	Brio	S MT	2012	petrol	manual	72713	1	160000
25107048	Hyderabad	budget	Kia	Sonet	GTX Plus 1.5	2022	diesel	manual	47905	1	905000
21808792	Delhi	assured	Kia	Sonet	GTX Plus 1.0 DCT	2021	petrol	automatic	58035	1	837000
25114085	Pune	budget	Maruti Suzuki	Baleno	Alpha 1.2	2016	petrol	manual	51015	2	391000
22618653	Bangalore	budget	Tata	Nexon	XZ Plus Diesel	2019	diesel	manual	119949	1	566000
22716314	Jaipur	assured	Maruti Suzuki	XL6	Alpha AT Petrol	2021	petrol	automatic	44573	1	885000
22817756	Delhi	assured	Toyota	Glanza	G AMT	2024	petrol	automatic	18010	1	725000
22742536	Mumbai	assured	Maruti Suzuki	Brezza	Zxi Plus Dual Tone	2023	petrol	manual	61454	1	950000
21130308	Hyderabad	assured	Tata	Punch	Creative AMT Dual Tone	2021	petrol	automatic	66157	1	625000
25040306	Delhi	budget	Maruti Suzuki	Alto K10	VXi	2017	petrol	manual	38908	1	197000
24847128	Pune	assured	Hyundai	New i20	Sportz 1.2 MT	2022	petrol	manual	11528	1	540000
24996028	Hyderabad	budget	Renault	Kwid	1.0 RXL AMT	2017	petrol	automatic	39601	2	177000
24825428	Ahmedabad	budget	Hyundai	Verna	SX (O) 1.5 VTVT IVT	2020	petrol	automatic	81192	3	590000
24900076	Kolkata	assured	Maruti Suzuki	Alto 800	VXi	2019	petrol	manual	24554	1	207000
24996662	Bangalore	assured	Tata	Punch	Creative MT	2022	petrol	manual	10612	1	600000
24983174	Kolkata	assured	Hyundai	Grand i10 Nios	Sportz 1.2 Kappa VTVT	2021	petrol	manual	6424	1	420000
24428943	Chandigarh	assured	Ford	Figo	Trend 1.2 Ti-VCT	2018	petrol	manual	76632	1	265000
24564616	Chandigarh	assured	Honda	Amaze	1.2 S i-VTEC	2014	petrol	manual	79624	1	175000
24293184	Lucknow	budget	Maruti Suzuki	Alto 800	Vxi Plus	2020	petrol	manual	112168	1	192000
18813513	Delhi	assured	Maruti Suzuki	Ciaz	ZXI+	2016	petrol	manual	59905	1	382000
23154026	Hyderabad	budget	Hyundai	Elite i20	Asta 1.4 CRDI	2015	diesel	manual	106906	2	380000
16227136	Ahmedabad	budget	Hyundai	i20	Sportz 1.4 CRDI	2014	diesel	manual	124004	1	291000
22066084	Delhi	assured	Hyundai	Elite i20	Magna Executive 1.2	2017	petrol	manual	48386	1	314000
22631857	Delhi	assured	Maruti Suzuki	XL6	Alpha MT Petrol	2022	petrol	manual	48650	1	900000
22800987	Delhi	assured	Maruti Suzuki	XL6	Alpha AT Petrol	2023	petrol	automatic	27197	1	1102000
22559228	Ahmedabad	assured	Maruti Suzuki	Wagon R	VXI 1.0	2024	petrol	manual	10865	1	475000
22509623	Lucknow	budget	Maruti Suzuki	Ertiga	ZDI SHVS	2016	diesel	manual	80707	2	456000
22708812	Delhi	assured	Hyundai	Creta	1.6 SX Plus Auto Petrol	2017	petrol	automatic	55808	1	583000
22668183	Kochi	budget	Renault	Kwid	1.0 RXT	2016	petrol	manual	22891	2	200000
22350103	Hyderabad	assured	Hyundai	New Santro 1.1	Sportz Executive CNG	2022	petrol+cng	manual	49511	1	417000
24807868	Mumbai	budget	Honda	Amaze	1.2 VX CVT Petrol	2019	petrol	automatic	103173	1	408000
24728696	Hyderabad	assured	Skoda	Octavia	1.8 TSI Style AT	2018	petrol	automatic	71315	1	990000
24848333	Jaipur	assured	Kia	Sonet	HTK Plus 1.0 Turbo Petrol iMT	2023	petrol	manual	70522	1	635000
24683552	Bangalore	assured	Honda	City	VX CVT	2016	petrol	automatic	80847	1	527000
22164560	Chennai	budget	Hyundai	i20 Active	1.2 SX	2016	petrol	manual	77320	3	360000
22182829	Pune	assured	Kia	Seltos	HTX 1.5	2020	petrol	manual	22098	1	940000
24930348	Mumbai	auction	Volkswagen	Polo	Highline1.2L (P)	2011	petrol	manual	60625	2	137000
24854678	Pune	budget	Maruti Suzuki	Alto K10	VXi	2014	petrol	manual	59413	2	162000
24759181	Hyderabad	auction	Hyundai	i20	Sportz 1.4 CRDI	2013	diesel	manual	203918	1	180000
25016271	Bangalore	auction	Hyundai	Xcent	S 1.2	2015	petrol	manual	195180	1	200000
24794251	Hyderabad	auction	Hyundai	Verna	Fluidic 1.6 CRDi SX	2013	diesel	manual	116186	2	250000
24744714	Mumbai	assured	Hyundai	Venue	SX 1.4 (O) CRDi	2019	diesel	manual	83466	1	701000
24988696	Pune	auction	Toyota	Yaris	J MT	2019	petrol	manual	94082	1	355000
24663292	Delhi	assured	Renault	Kwid	RXL	2019	petrol	manual	26870	1	198000
22665750	Delhi	budget	Honda	Amaze	1.2 S i-VTEC	2014	petrol	manual	38107	1	207000
24316238	Delhi	assured	Renault	Kwid	RXL	2016	petrol	manual	20775	1	117000
24410810	Pune	budget	Maruti Suzuki	Dzire	ZXi Plus AMT	2017	petrol	automatic	93111	2	421000
24346523	Ahmedabad	assured	Tata	Tiago	XZ	2021	petrol	manual	29737	1	333000
24556294	Lucknow	assured	Maruti Suzuki	Dzire	VXi	2023	petrol	manual	17992	1	522000
24232675	Jaipur	assured	Maruti Suzuki	Alto 800	LXi	2017	petrol	manual	48487	1	200000
24583820	Bangalore	budget	Maruti Suzuki	Swift Dzire	ZXI	2013	petrol	manual	26765	1	350000
24429267	Hyderabad	assured	Hyundai	i20 Active	1.2 SX	2016	petrol	manual	70202	1	376000
24437498	Visakhapatnam	assured	Honda	City	SV	2016	petrol	manual	67730	1	400000
24351036	Chennai	assured	Hyundai	Elite i20	Sportz Plus 1.2	2019	petrol	manual	57810	1	470000
24421035	Kolkata	budget	Volkswagen	Ameo	Highline1.2L (P)	2016	petrol	manual	106691	2	199000
24270109	Hyderabad	assured	Hyundai	Grand i10	Asta 1.1 CRDi	2014	diesel	manual	63584	1	275000
23507736	Bangalore	assured	Honda	Amaze	VX MT 1.2 Petrol	2023	petrol	manual	88080	1	615000
23695306	Lucknow	assured	Hyundai	Eon	Era +	2017	petrol	manual	48616	1	168000
24167150	Hyderabad	budget	Maruti Suzuki	Celerio	ZXI (O) AMT	2017	petrol	automatic	111822	2	280000
24004665	Delhi	assured	Hyundai	Santro	Magna	2021	petrol	manual	31860	2	322000
22515367	Delhi	budget	Maruti Suzuki	Baleno	Zeta 1.2	2016	petrol	manual	66205	1	310000
22698485	Bangalore	budget	Maruti Suzuki	Swift	VXi	2014	petrol	manual	25267	1	335000
23566696	Ahmedabad	assured	Toyota	Urban Cruiser Hyryder	V Hybrid	2023	hybrid	automatic	31031	1	1480500
24022121	Hyderabad	assured	Tata	Harrier	XZ Dual Tone	2021	diesel	manual	54335	2	925000
23947710	Lucknow	budget	Honda	Jazz	VX Petrol	2017	petrol	manual	89726	1	295000
24453197	Bangalore	assured	Nissan	Magnite	XV Executive	2022	petrol	manual	27110	1	462000
24329567	Pune	budget	Maruti Suzuki	Swift Dzire	VXI	2015	petrol	manual	34840	1	320000
24526380	Pune	budget	Ford	Freestyle	Titanium 1.5 TDCi	2018	diesel	manual	97954	1	365000
20692886	Delhi	budget	Maruti Suzuki	Dzire	VXi	2018	petrol	manual	90714	1	376000
20881805	Kochi	assured	Hyundai	Tucson	Signature 2.0 AT Petrol	2023	petrol	automatic	15257	1	2110000
22335540	Delhi	budget	Honda	Amaze	1.2 VX i-VTEC	2015	petrol	manual	63995	1	246000
25051673	Delhi	assured	Maruti Suzuki	Grand Vitara	Alpha Plus Intelligent Hybrid eCVT	2023	hybrid	automatic	20898	1	1330000
23226918	Hyderabad	budget	Renault	Kwid	CLIMBER 1.0 AMT	2018	petrol	automatic	48998	2	220000
24719243	Chandigarh	assured	MG Motors	Hector	Sharp Hybrid 1.5 Petrol	2019	hybrid	manual	34733	2	770000
20727044	Mumbai	budget	Maruti Suzuki	Ertiga	ZXi	2013	petrol	manual	66114	1	401000
25080570	Pune	budget	Maruti Suzuki	S-Cross	Zeta 1.3	2018	diesel	manual	79368	2	500000
24754612	Delhi	assured	Maruti Suzuki	Swift	LXi	2018	petrol	manual	23900	1	307000
24837211	Kolkata	assured	Honda	WR-V	VX MT Petrol	2018	petrol	manual	47033	1	378000
24858614	Pune	assured	Hyundai	Elite i20	Asta 1.2	2015	petrol	manual	69386	1	387000
24675338	Ahmedabad	budget	Maruti Suzuki	Ciaz	Delta 1.4 MT	2017	petrol	manual	59718	2	315000
24751911	Mumbai	assured	Tata	Punch	Camo Accomplished Dazzle AMT	2022	petrol	automatic	18759	1	575000
21575380	Hyderabad	budget	Tata	Harrier	XZA Plus Dual Tone AT	2022	diesel	automatic	116776	1	1375000
13800563	Delhi	assured	Renault	Triber	RXZ	2021	petrol	manual	34012	1	526000
22236810	Delhi	budget	Toyota	Corolla Altis	VL CVT Petrol	2019	petrol	automatic	81718	1	840000
22073227	Delhi	assured	Mahindra	XUV700	AX 5 Petrol AT 5 STR	2022	petrol	automatic	34589	1	1425000
22004687	Delhi	assured	Maruti Suzuki	Dzire	ZXi	2022	petrol	manual	39254	1	565000
21502381	Delhi	assured	Hyundai	Creta N-Line	N10 1.5 Turbo MT	2024	petrol	manual	6517	1	1591000
21078741	Pune	luxury	Ford	Endeavour	Titanium 3.2 4x4 AT	2017	diesel	automatic	80683	1	1860000
24835043	Mumbai	budget	Honda	Mobilio	V Diesel	2014	diesel	manual	79323	1	325000
24750502	Mumbai	budget	Honda	City	1.5 S MT	2013	petrol	manual	64494	1	241000
24736699	Bangalore	budget	Hyundai	i10	Sportz 1.2 Kappa2	2013	petrol	manual	36221	2	230000
25087680	Kolkata	budget	Hyundai	Elite i20	Asta 1.2	2018	petrol	manual	44627	1	400000
24872266	Bangalore	budget	Maruti Suzuki	Celerio	VXi AMT	2016	petrol	automatic	42659	3	285000
24164352	Mumbai	budget	Maruti Suzuki	Alto K10	VXI AMT (O)	2017	petrol	automatic	15627	1	239000
23888468	Hyderabad	assured	Maruti Suzuki	Wagon R	ZXI Plus 1.2 AGS Dual Tone	2022	petrol	automatic	30422	1	555000
23808865	Ahmedabad	assured	Hyundai	New Santro 1.1	Sportz MT	2020	petrol	manual	43264	1	320000
24126664	Delhi	assured	Maruti Suzuki	Baleno	Delta 1.2	2016	petrol	manual	31629	1	315000
24620336	Lucknow	assured	Hyundai	Aura	SX Plus 1.2 AMT Petrol	2024	petrol	automatic	9449	1	625000
24512805	Hyderabad	assured	Tata	Altroz	XZ Petrol	2020	petrol	manual	58847	1	440000
24302123	Delhi	assured	Hyundai	i10	Era 1.1 iRDE2	2015	petrol	manual	24359	1	140000
24285871	Ahmedabad	budget	Renault	Kwid	RXT 1.0 SCE Edition	2017	petrol	manual	47103	2	166000
24228998	Lucknow	budget	Hyundai	Creta	1.6L SX VTVT	2020	petrol	manual	48592	1	670000
24606337	Visakhapatnam	budget	Hyundai	i10	Era 1.1 iRDE2	2011	petrol	manual	72939	1	140000
24612928	Chandigarh	assured	Hyundai	Elite i20	Magna Executive 1.2	2017	petrol	manual	68466	1	326000
22356298	Bangalore	auction	Maruti Suzuki	Ertiga	ZXi	2014	petrol	manual	65401	3	454000
20168893	Lucknow	budget	Honda	City	ZX CVT	2018	petrol	automatic	87171	1	610000
20200945	Delhi	assured	Maruti Suzuki	Vitara Brezza	VXi	2022	petrol	manual	41143	1	637000
20341711	Hyderabad	assured	Tata	Nexon	XZA Plus Diesel Kaziranga	2022	diesel	automatic	37778	1	850000
22824284	Hyderabad	assured	Volkswagen	Virtus	Topline 1.0 TSI MT	2023	petrol	manual	70484	1	1030000
22486888	Kochi	budget	Hyundai	New i20	Asta (O) 1.5 MT Diesel	2021	diesel	manual	104852	1	670000
22729673	Mumbai	budget	Volkswagen	Polo	Comfortline 1.2L (P)	2011	petrol	manual	66035	2	140000
24973647	Delhi	budget	Tata	Altroz	XM Plus Petrol	2023	petrol	manual	48813	1	418000
20955246	Delhi	assured	Maruti Suzuki	Grand Vitara	Alpha Plus Intelligent Hybrid eCVT	2023	hybrid	automatic	49056	1	1430000
21009343	Chennai	budget	Honda	Amaze	1.2 V CVT Petrol	2018	petrol	automatic	74814	1	455000
24098222	Bangalore	assured	Mahindra	XUV700	AX 3 Petrol AT 5 STR	2023	petrol	automatic	20239	1	1485000
23915934	Hyderabad	assured	Hyundai	Grand i10 Nios	Asta AMT 1.2 Kappa VTVT	2022	petrol	automatic	28508	1	585000
24130205	Delhi	budget	Hyundai	Grand i10 Nios	Sportz 1.2 Kappa VTVT	2021	petrol	manual	48658	1	370000
24001391	Pune	budget	Honda	Brio	VX MT	2016	petrol	manual	77453	2	225000
23787600	Hyderabad	assured	Maruti Suzuki	Swift	VXi	2015	petrol	manual	41057	1	350000
23907133	Pune	assured	Volkswagen	Polo	Comfortline 1.2L (P)	2016	petrol	manual	88236	1	323000
23841613	Lucknow	budget	Mahindra	Scorpio	S4 Plus	2016	diesel	manual	83759	2	504000
24539228	Bangalore	assured	Kia	Sonet	GTX Plus 1.0 iMT	2022	petrol	manual	18562	1	920000
24600929	Pune	assured	Renault	Kwid	1.0 RXT AMT Opt	2016	petrol	automatic	6782	1	236000
24231336	Mumbai	assured	Hyundai	Grand i10 Nios	Magna 1.2 Kappa VTVT CNG	2021	cng	manual	63994	1	416000
24427831	Kolkata	assured	Toyota	Glanza	G	2021	petrol	manual	51254	1	435000
23451937	Delhi	assured	Tata	Nexon	XZ Plus S	2021	petrol	manual	50991	1	620000
23481286	Hyderabad	budget	Hyundai	Venue	SX 1.4 (O) CRDi	2019	diesel	manual	91192	1	750000
23526736	Kochi	budget	Maruti Suzuki	Alto 800	Lxi	2013	petrol	manual	23239	1	163000
23868320	Kochi	assured	Hyundai	Elite i20	Asta 1.2 (O)	2017	petrol	manual	66067	1	465000
24069179	Pune	assured	Kia	Sonet	HTX 1.0 iMT	2023	petrol	manual	63131	1	735000
23840303	Bangalore	assured	Skoda	Slavia	Style 1.5L TSI MT	2023	petrol	manual	18601	1	1227000
24047957	Delhi	budget	Tata	Tigor	XZ Plus CNG	2022	cng	manual	58522	1	461000
23734220	Pune	budget	Ford	EcoSport	S Petrol	2020	petrol	manual	60134	2	580000
23564631	Delhi	budget	Renault	Kwid	RXL	2017	petrol	manual	32861	2	160000
23402424	Delhi	budget	Hyundai	Verna	SX (O) 1.6 VTVT AT	2017	petrol	automatic	82820	2	546000
23383362	Pune	budget	Hyundai	i10	Sportz 1.2 AT Kappa2	2012	petrol	automatic	69007	1	175000
23344462	Mumbai	assured	Hyundai	Elite i20	Sportz Plus 1.2	2020	petrol	manual	54591	1	530000
24080018	Chennai	assured	Kia	Seltos	HTK Plus 1.5	2022	petrol	manual	18385	1	900000
23942436	Delhi	budget	Maruti Suzuki	Swift	LXI CNG (Outside Fitted)	2015	cng	manual	96988	1	208000
24159421	Bangalore	assured	Hyundai	Elite i20	Asta 1.2	2017	petrol	manual	41916	1	538000
24066506	Ahmedabad	auction	Hyundai	i10	Magna 1.1 iRDE2	2014	petrol	manual	77970	1	185000
23993595	Pune	budget	Hyundai	i20 Active	1.2 S	2015	petrol	manual	90333	3	300000
23998111	Delhi	budget	Honda	Amaze	1.2 S i-VTEC Petrol + CNG (Outside Fitted) 	2017	cng	manual	81346	2	228000
21953823	Delhi	assured	Maruti Suzuki	Brezza	Zxi Plus AT Dual Tone	2022	petrol	automatic	36412	1	1000000
21714872	Delhi	budget	Maruti Suzuki	Ertiga	VXI	2016	petrol	manual	79111	1	412000
22256018	Hyderabad	assured	Hyundai	Verna	SX (O) 1.6 VTVT AT	2018	petrol	automatic	32746	1	715000
22410608	Lucknow	assured	Honda	WR-V	VX MT Petrol	2022	petrol	manual	54899	1	562000
23614558	Hyderabad	assured	Kia	Sonet	Anniversary Edition 1.5	2022	diesel	manual	50131	1	890000
23691650	Mumbai	budget	Renault	Kwid	RXT Anniversary Edition	2017	petrol	manual	36450	3	170000
23954049	Pune	assured	Hyundai	i20 Active	1.2 SX	2017	petrol	manual	59410	1	430000
24112159	Coimbatore	budget	Datsun	Redi-GO	S 1.0 AMT	2019	petrol	automatic	78971	1	201000
24043925	Bangalore	budget	Hyundai	i20	Sportz 1.2	2012	petrol	manual	106831	1	249000
19162194	Delhi	budget	Maruti Suzuki	Ciaz	Alpha 1.4 MT	2018	petrol	manual	70045	1	463500
22822702	Delhi	assured	Hyundai	Grand i10	Sportz 1.2 Kappa VTVT	2018	petrol	manual	38238	1	326000
22963716	Chennai	assured	Kia	Carens	Luxury Plus 1.4 Petrol DCT 7 STR	2022	petrol	automatic	35606	1	1352000
23058284	Mumbai	assured	Honda	City	VX CVT Petrol	2022	petrol	automatic	17336	1	1045000
20829048	Pune	budget	Ford	Figo	Duratec Petrol EXI 1.2	2013	petrol	manual	72555	1	130000
21016206	Hyderabad	budget	Maruti Suzuki	S-Cross	Alpha 1.6	2016	diesel	manual	99875	2	545000
20750761	Coimbatore	assured	Maruti Suzuki	Vitara Brezza	ZDi	2018	diesel	manual	63408	1	520000
21297444	Delhi	assured	Maruti Suzuki	Brezza	Zxi Dual Tone	2023	petrol	manual	43539	1	891000
21094436	Delhi	budget	Tata	Harrier	XZ Plus Dual Tone	2021	diesel	manual	61379	1	1069000
17864828	Visakhapatnam	assured	Hyundai	Grand i10	Asta 1.2 Kappa VTVT	2019	petrol	manual	55237	1	451000
24773053	Bangalore	assured	Renault	Triber	RXZ	2021	petrol	manual	29433	1	500000
24775269	Mumbai	assured	Hyundai	Grand i10	Magna 1.2 Kappa VTVT	2015	petrol	manual	58359	1	248000
24784349	Coimbatore	budget	Honda	Amaze	VX MT 1.2 Petrol	2022	petrol	manual	117176	1	501000
24350745	Bangalore	budget	Hyundai	i10	Sportz 1.2	2010	petrol	manual	86106	1	156000
21683120	Pune	assured	Renault	Kiger	RXZ Turbo CVT	2022	petrol	automatic	31384	1	701000
21998046	Coimbatore	assured	Mahindra	XUV700	AX 7 Petrol MT 7 STR	2022	petrol	manual	50697	1	1421000
20975127	Pune	budget	Honda	City	VX CVT	2014	petrol	automatic	74189	2	345000
23494970	Hyderabad	budget	Hyundai	Eon	Sportz	2016	petrol	manual	59253	2	203000
23958174	Pune	assured	Maruti Suzuki	Wagon R	VXI	2014	petrol	manual	65122	1	242000
24076671	Bangalore	budget	Ford	Figo	Duratec Petrol ZXI 1.2	2012	petrol	manual	36916	1	169000
24098985	Delhi	budget	Maruti Suzuki	Wagon R	LXI CNG	2018	cng	manual	93556	1	240000
23922454	Pune	assured	Honda	Jazz	ZX CVT	2020	petrol	automatic	38834	1	550000
